reviewerID,asin,reviewerName,helpful/0,helpful/1,reviewText,overall,summary,unixReviewTime,reviewTime
A1LKP9Q2LDIHZR,0345498275,Locksley,0,0,"I've read a lot of military science fiction novels, but for me Death's Head has always been the most fun and the most entertaining.This is a just a rock and roll thrill ride from start to finish and isn't pretending to be anything but a balls to the wall pulp sci-fi actioner.I enjoy the first person, present tense narration, it strikes just the right chord for this kind of story.Death's Head is violent, bloody and in your face, much like the main character himself.I have read this book a number of times in the last few years, which says a lot for its entertainment value. A lot of MilSF I read once and never bother to pick up again.This is just good old fashioned pulp sci-fi action/adventure fun and if that's all you're looking for in a book then I highly recommend it.",5,Maybe the most fun MilSF novel of them all,1389398400,"01 11, 2014"
AALITNH2CJ4W9,0615669166,Readaholic,0,0,"Loved book 1, can't wait for book 2 of Emanations to be released.  I wish I can read it right now.  Thanks for Publishing such a wonderful and imaginative story!",5,Fantastic,1404777600,"07 8, 2014"
ABYOODNVKY9LX,0765302632,Chris Mathews,0,0,"I'm on a mission to read all of her books after reading _Among Others_ and _What Makes This Book So Great_.  I wasn't impressed by her first book, but this one is truly excellent.  I was reminded of _Sailing to Sarantium_ (high praise indeed).  The best moment was when she had the characters blithely describe the past two months which were the best times of their(young) lives.  Walton unconcernedly skips over this because she has better stuff to tell.  Again, worth reading!",5,Excellent fantasy novel,1404864000,"07 9, 2014"
A1S7XLO2IVYGJB,0671212095,Todd,1,1,I bought this for myself and passed it along to my children. This is worth owning and spending some time going through. The book is well written and it is not heavy stuff. Anyone can understand the principles.,5,This is a good book outlining how different books require different styles,1394668800,"03 13, 2014"
A261S7QYT78NJL,1600430120,BGHall,0,0,"The suspense was good, however the love scenes were not her best.  There should have been a lot more love scenes where they reconnected as lovers.",3,Not one of her best,1388620800,"01 2, 2014"
A2PL6SQ56ZQ7CP,1495472418,Kirt P Buddner,15,17,"What a way to start 2014 off.  For those of us that spend most of out down-time reading; things can get...a little stale.Then along comes a new Author, Jason Luke and Jonah.Interview is unlike any book I've read to date.  Yes, its contents are BDSM based but the book itself is unique in many ways.  As a Master, Jonah has conducted his fair share of interviews, becoming bored with the same questions.Upon meeting a &#34;green&#34; journalist, Jonah makes the decision to give a real interview; an interview that is his story, from becoming a submissive at the age if eighteen to becoming a Master.Jason Luke takes us into the Lifestyle (authentically) because he was in the Lifestyle.  Not only are his words factual but Mr. Luke is well spoken which comes out in his flawless writing style; creates a story and characters that creates a &#34;can't put down&#34; book.I fell so deeply in love with this character that Interview holds only one flaw for me...not knowing if the story will continue.",5,Strong 5 Stars,1391731200,"02 7, 2014"
A6CGKE1GVYKU9,1481874713,,0,0,"Its a good read. I am going to purchase a few targets that react to the SIRT laser, then set up targets as described. Its like anything else, a bit of reading, putting into practice with a slow progression. I would recommend the book, to help understanding the engagement process.",4,Good read!,1405468800,"07 16, 2014"
A3M8HRUFXJK8SA,1940846005,Amazon Customer,1,1,Kate Douglas could write about mud how is Brown or sometime greenish. I love everything she writes . The passion the details . Bravo,5,BRAVO ONCE AGAIN,1390435200,"01 23, 2014"
A59NNTU8RWV,B00IDCQGPA,KLEEMEYER,0,0,Awesome series!!!!!!!!!  Great job by the author of this series.  So much suspense and action with so many twist and turns.  Loved the characters and the story.  Buy the series.  It will not disappoint you.  Be prepared to lose some sleep cause you will not be able to put the book down.,5,Creatus Rogue (Creatus Series) by CaRmen DeSousa,1395273600,"03 20, 2014"
A36GBBCHDKWK5D,1439166641,"Juatin Yet ""critic of critics""",0,0,"Pizzolatto is more than a great story teller. His writing is nuanced, rich, and almost non-verbal in its stirring of feeling. He is particularly clever at what he chooses to tell and not tell. When is the next novel coming? He certainly set a high bar with this one. The appeal of the mini-series at which he is equally adept may keep him occupied for some time yet. Not that I would mind. True Detective was terrific.",5,Best novel in a long time,1395187200,"03 19, 2014"
A1OALQCGSOR4KK,1477679995,C. Ramos,0,0,"I'm addicted to vampire stories. No literally. I can't tell you how many. Some are good, some are great. This is great. You really feel for the vampire in the story. I read this in two days, I couldn't put this down.  You won't be disappointed. Ready for book two. See you after its finished.",5,Awesome read,1403568000,"06 24, 2014"
A3A47WUL75Y7MN,1493756966,Ramya Talla,0,0,"This book is awesome! The best third book I've read! If uhh need a book to read, THIS IS THE BOOK!!!",5,Amazing!!!!! :),1390608000,"01 25, 2014"
A2PZXK8YDLP4HJ,0345542886,"Barbara J. Sisson ""JEAN SISSON""",0,0,BOUGHT THIS AS GIFT FOR DAUGHTER-IN-LAW AND SHE LOVED IT.THINK IT WAS A KINDLE BOOK BUT ICOULD BE MISTAKEN.,5,TAKEDOWN TWENTY,1389657600,"01 14, 2014"
A19DAATJSXHVRX,1497572320,"Ginny Rose ""Ginny Rose""",1,1,"After this Night, is an epic conclusion to Clay and Julia's story.Actually, there couldn't have been a better theme for this series than the one the author gave it. Seductive Nights. This duology will seduce your heart as it scorches your sheets. Clay and Julia are a sensually seductive couple that will leave you wishing their story never came to an end.The best part of this conclusion, the author gave them a realistic coming together. Clay and Julia are the definition of &#34;Love will prevail all&#34;. Where trust was lost, it found it's way back. Where faith was slanted, it strengthen as the book progressed. This not just between the main characters, it's seen with the supporting ones as well. It's hard not to love this series, the story is just plain hot and deliciously captivating.If you started and fell in love with Clay in Night after Night.. After this book... After this Night without a question you will adore him.",5,Seductive Ending,1400457600,"05 19, 2014"
A3NRUWLC8XHCCR,0399150900,"Mike Chappell ""Mikel""",0,0,"I have found myself revisiting novels I read as hard or paperback several years ago, in the kindle format.  I think Stuart Woods wrote a little better quality novel when he wrote fewer per year. Like anything else, good fiction upholds the concept of quality not quantity.",4,Looking back,1391299200,"02 2, 2014"
AAP1L4EJITOMS,1494807017,"Adrienne Scales ""Nicely Phrased""",3,5,"Never Been Ready is book 2 in the Ready series by J.L. Berg.  This is Leah and Declan's story.  Both of whom were introduced in When You're Ready.  If you recall Leah is Clare's best friend and a nurse at the hospital where Logan, Clare's new husband works.  Declan is a famous movie star and one of Logan's college buddies.  Leah and Declan have a one night stand in book 1 and book 2 pretty much starts a few months later.I'm not going to rehash the entire book or reword the synopsis.  I am going to tell you right off the bat that overall I thought this was a decent story.  Was it as good as book 1?  In my opinion, no, and I hope to tell you why I did and didn't like it.I thought the characters in Never Been Ready were well developed.  We get lots of insight on both Declan and Leah's upbringing as well as who they are as adults.  We learn what makes them tick, what makes the love and what makes them laugh.  Declan and Leah together on the pages are hot and steamy as well as light and fun.  There are even some poignant moments.  Those poignant moments are what I think J.L. Berg is really good at writing.I loved all the moments with Clare and Logan.  I missed them and I was super happy to have them back.  I also appreciated the introduction of Clare's brother, Garrett.  There were many obvious moments in the book where Garrett was being set up for book 3 in the series, Ready For You.This is the tricky part for me.  How to explain what I didn't like.  The only word that keeps coming to mind is lackluster.The premise of the story was good.  Leah's childhood plays an important role.  Logan's childhood as well is integral.  The way their two lives ultimately intersect is also really important and was well thought out.  There was even a shocking moment that gave me goosebumps.  Goosebumps are always good!!  I just felt like the journey to get to the good stuff felt forced and quick.  For instance there is a certain scene between an actress and Leah at an awards show.  I felt like that particular moment had absolutely no bearing on the story as a whole.  The story wasn't really about Declan as an actor and whether or not Leah could handle it.  There was also a scene near the end involving Leah's father.  It may have been an attempt to tie up loose ends.  Maybe even an attempt to open Leah and Declan's eyes.  Again, I thought it was unnecessary.  The story would have been good without it.  I didn't think Leah needed that closure.  I didn't think Declan needed that push.I felt this story had a much deeper meaning than a hollywood actor who sweeps a woman from an abusive home, off on a whirlwind relationship.  It was about two people broken and bruised by their parents, being able to come together as a couple and finding their way towards a future with each other.  It was about embracing the future and accepting what's in front of you.  Accepting who you are, what you're capable of and what you can offer someone in return.  This was a story about love, forgiveness, and hope.For as many times as I rubbed my eyes and scratched my head in frustration, I was however, also rewarded with those special moments.  This is where I love J.L. Berg's writing, there is so much potential here.&#34;But that kiss?  That kiss left me awe-struck.  It was earth-shattering in its simplicity, mind-numbing in its intimacy, and completely raw in its emotional depths.&#34; - LeahSigh....see?  That's beautiful right there.  Give me more of that and less fluff.  It's okay to have lots of angst, inter-mingled with funny and lighthearted moments, while still being able to give us beautiful lines.  I don't mind the insights into each others worlds.  On the contrary those are important for character development.  It's the other stuff, like the moment with the actress, or the box that Declan takes from the attic of Leah's childhood home, that doesn't reappear again until nearly the end of the book.&#34;Shit.  I'm going to cry again.  Why do I cry so much around you?&#34;&#34;I don't know, but I'll hold you every time you do.&#34;I remember when I read that part I had to stop and smile at my husband because that's something he would say to me.  Those are the moments I like to look for my stories.  The stuff I can relate to or dream about or swoon over.  There is a really good story here in Never Been Ready, it just didn't come together for me as a complete package.Should you read this book?  Absolutely.  It might not be my favorite but it's still a decent read.  I'm looking forward to learning more about Garrett in book 3.*A copy of this book was kindly provided by the author in exchange for an honest review*",3,Declan and Leah are made for each other.,1392681600,"02 18, 2014"
